#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="treePrior" ntaxa="30" spec="gammaspike.tree.BirthDeathStubSimulator">
#        <parameter id="r0" lower="0.0" name="r0" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#        <parameter id="RealParameter" lower="0.0" name="samplingProportion" spec="beast.base.inference.parameter.RealParameter" upper="0.0">0.0</parameter>
#        <parameter id="lambda" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#        <tree id="tree" spec="beast.base.evolution.tree.Tree">
#            <taxonset id="TaxonSet">
#            </taxonset>
#        </tree>
#    </distribution>
#    <prior id="Prior" name="distribution" x="@lambda">
#        <LogNormal id="LogNormalDistributionModel" meanInRealSpace="true" name="distr">
#            <M id="Function$Constant" spec="beast.base.core.Function$Constant" value="10.0"/>
#            <S id="Function$Constant1" spec="beast.base.core.Function$Constant" value="0.5"/>
#        </LogNormal>
#    </prior>
#    <prior id="Prior1" name="distribution" x="@r0">
#        <LogNormal id="LogNormalDistributionModel1" meanInRealSpace="true" name="distr">
#            <M id="Function$Constant2" spec="beast.base.core.Function$Constant" value="4.0"/>
#            <S id="Function$Constant3" spec="beast.base.core.Function$Constant" value="0.5"/>
#        </LogNormal>
#    </prior>
#    <prior id="Prior2" name="distribution">
#        <parameter id="omega" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#        <LogNormal id="LogNormalDistributionModel2" meanInRealSpace="true" name="distr">
#            <M id="Function$Constant4" spec="beast.base.core.Function$Constant" value="1.0"/>
#            <S id="Function$Constant5" spec="beast.base.core.Function$Constant" value="1.0"/>
#        </LogNormal>
#    </prior>
#    <prior id="Prior3" name="distribution">
#        <parameter id="gammaShape" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#        <Exponential id="Exponential" name="distr">
#            <mean id="Function$Constant6" spec="beast.base.core.Function$Constant" value="1.0"/>
#        </Exponential>
#    </prior>
#    <prior id="Prior4" name="distribution">
#        <parameter dimension="61" id="frequencies.codon" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.01639344</parameter>
#        <Dirichlet id="Dirichlet" name="distr">
#            <alpha id="Function$Constant7" spec="beast.base.core.Function$Constant" value="2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0"/>
#        </Dirichlet>
#    </prior>
#    <prior id="Prior5" name="distribution">
#        <parameter dimension="6" id="rates.codon.1" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">1.0</parameter>
#        <Dirichlet id="Dirichlet1" name="distr">
#            <alpha id="Function$Constant8" spec="beast.base.core.Function$Constant" value="1.0 4.0 1.0 1.0 4.0 1.0"/>
#        </Dirichlet>
#    </prior>
#    <prior id="Prior6" name="distribution">
#        <parameter dimension="6" id="rates.codon.2" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">1.0</parameter>
#        <Dirichlet id="Dirichlet2" name="distr">
#            <alpha id="Function$Constant9" spec="beast.base.core.Function$Constant" value="1.0 4.0 1.0 1.0 4.0 1.0"/>
#        </Dirichlet>
#    </prior>
#    <prior id="Prior7" name="distribution">
#        <parameter dimension="6" id="rates.codon.3" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">1.0</parameter>
#        <Dirichlet id="Dirichlet3" name="distr">
#            <alpha id="Function$Constant10" spec="beast.base.core.Function$Constant" value="1.0 4.0 1.0 1.0 4.0 1.0"/>
#        </Dirichlet>
#    </prior>
#</input>
#
Sample	lambda	r0	branchRates.1	branchRates.2	branchRates.3	branchRates.4	branchRates.5	branchRates.6	branchRates.7	branchRates.8	branchRates.9	branchRates.10	branchRates.11	branchRates.12	branchRates.13	branchRates.14	branchRates.15	branchRates.16	branchRates.17	branchRates.18	branchRates.19	branchRates.20	branchRates.21	branchRates.22	branchRates.23	branchRates.24	branchRates.25	branchRates.26	branchRates.27	branchRates.28	branchRates.29	branchRates.30	branchRates.31	branchRates.32	branchRates.33	branchRates.34	branchRates.35	branchRates.36	branchRates.37	branchRates.38	branchRates.39	branchRates.40	branchRates.41	branchRates.42	branchRates.43	branchRates.44	branchRates.45	branchRates.46	branchRates.47	branchRates.48	branchRates.49	branchRates.50	branchRates.51	branchRates.52	branchRates.53	branchRates.54	branchRates.55	branchRates.56	branchRates.57	branchRates.58	branchRates.59	clockSD	gammaShape	rates.codon.1.1	rates.codon.1.2	rates.codon.1.3	rates.codon.1.4	rates.codon.1.5	rates.codon.1.6	rates.codon.2.1	rates.codon.2.2	rates.codon.2.3	rates.codon.2.4	rates.codon.2.5	rates.codon.2.6	rates.codon.3.1	rates.codon.3.2	rates.codon.3.3	rates.codon.3.4	rates.codon.3.5	rates.codon.3.6	frequencies.codon.1	frequencies.codon.2	frequencies.codon.3	frequencies.codon.4	frequencies.codon.5	frequencies.codon.6	frequencies.codon.7	frequencies.codon.8	frequencies.codon.9	frequencies.codon.10	frequencies.codon.11	frequencies.codon.12	frequencies.codon.13	frequencies.codon.14	frequencies.codon.15	frequencies.codon.16	frequencies.codon.17	frequencies.codon.18	frequencies.codon.19	frequencies.codon.20	frequencies.codon.21	frequencies.codon.22	frequencies.codon.23	frequencies.codon.24	frequencies.codon.25	frequencies.codon.26	frequencies.codon.27	frequencies.codon.28	frequencies.codon.29	frequencies.codon.30	frequencies.codon.31	frequencies.codon.32	frequencies.codon.33	frequencies.codon.34	frequencies.codon.35	frequencies.codon.36	frequencies.codon.37	frequencies.codon.38	frequencies.codon.39	frequencies.codon.40	frequencies.codon.41	frequencies.codon.42	frequencies.codon.43	frequencies.codon.44	frequencies.codon.45	frequencies.codon.46	frequencies.codon.47	frequencies.codon.48	frequencies.codon.49	frequencies.codon.50	frequencies.codon.51	frequencies.codon.52	frequencies.codon.53	frequencies.codon.54	frequencies.codon.55	frequencies.codon.56	frequencies.codon.57	frequencies.codon.58	frequencies.codon.59	frequencies.codon.60	frequencies.codon.61	omega	tree.height	tree.treeLength
88	11.78006322231442	3.1890766694011634	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2	2.1294944523103183	0.10985554268816675	0.10959380386848891	0.19168898200649515	0.15858738055397378	0.3693818951564777	0.060892395726397736	0.02232856808661376	0.37774888875703133	0.03587757879854716	0.07168112323605513	0.39492301726678225	0.09744082385497037	0.16164891293288464	0.3517627768891993	0.12512939904404838	0.04008248911179872	0.316704109389696	0.004672312632373106	0.014634692302556707	0.02456413436054041	0.024365585196952123	0.013760151017128831	0.018209572455236488	0.002354944105526939	0.017328052951330157	0.009708561880825679	0.022851559625340072	0.023093172295683553	0.0059918004480433405	0.01754972861891054	0.007860011962021168	0.014785524407158352	0.006775435816640386	0.00346408601590134	0.026551479890421097	0.010271403397235996	0.025174108091919573	0.01188396200819267	0.03123934625867715	0.014684321714123736	0.009176228748782846	0.05303155502086396	0.028291046623900164	0.010355876756838168	0.013342976213172812	0.017005734367931513	0.006922714289377718	0.022857872952998577	0.01025607143279562	0.037804800960422935	0.017508534190238085	0.01373987849158717	0.0017402107063629424	0.012505214604586652	0.0055563251090452485	0.027391265632763805	0.006749577809145042	0.0047171882379995495	0.004320082819270143	0.010959711129196598	0.010529766559196197	0.016609407655470074	0.015957774268551442	0.02326629326508226	0.025128452937832373	0.02621503769175607	0.014294990788041268	0.014880863323645953	0.008547622625805286	0.031194658962052382	0.03671401636850559	0.0033910310629698386	0.006524118556106142	0.034284361450338585	0.004312312433332209	0.01263524727683058	0.035832092604559045	0.008235278764227496	0.010112172488051121	0.30130577790687035	0.5231557588868989	2.414995672194819
89	8.49884404744714	2.680735185027065	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2	0.5443040850901851	0.042165624659980916	0.2595799263798394	0.2806258377219572	0.1760159524641017	0.12376979502015723	0.11784286375396343	0.0305963431209434	0.3553278206726095	0.03502955489850087	0.008192649486862012	0.4313644197764805	0.13948921204460368	0.12900207249547718	0.2184606918295389	0.12431989713967487	0.06922892518790469	0.3662246294631957	0.09276378388420851	0.03538306277223269	1.5325018854760373E-4	0.008507120736821062	0.004497376042580919	0.040164756916911376	0.013515053258878876	0.010765468104177271	0.02058245893423053	0.01058669343549015	0.012544113163601127	0.02347205876074906	0.013861161626327459	0.009888525350144674	0.0028077434571958837	0.032692522021001674	0.016888615736435075	0.007094190210209642	0.002186985243197811	0.012624241481046732	0.007560786367555504	0.008752684462024238	0.0131386931531947	0.01625914157783252	0.017294278696742986	0.022545780103620624	0.031693367427864	0.021960432691838252	0.013032341238594147	0.020025437191451455	0.00303741251426684	0.005508276057937632	0.016901701452670923	0.011706304889140897	0.012045604805962671	0.009632377715553943	0.024180541609568555	0.019113689697376802	0.014003979991089861	0.02329000180104878	0.006400167536510828	0.041153318695396554	0.020913013729720806	0.02289879979729058	0.015781804679392435	0.020846836830713703	0.013455389344753125	0.017339931591915585	0.02507298399736075	0.021541638472045824	0.014624783241363628	0.017030614557985005	0.017037689717705373	0.010562340019537559	0.016986172835952124	0.03817200874374283	0.015775299285538766	0.026892193505669102	0.009146273103325943	0.014828549356198352	0.014830533327934235	0.00881142674483198	0.5481724659374295	0.29993647074951935	2.9952929045614676
90	6.247326082803341	6.450889781875109	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2	0.11092648621734888	0.023674686585775866	0.3076075127605557	0.13374676233523602	0.01964488002435878	0.1704848631469636	0.34484129514711004	0.03164554121853383	0.1490837325849638	0.041261335313596624	0.43339686370409186	0.3273266598493166	0.017285867329497096	0.009801471049321855	0.3931757459226363	0.004662408508450959	0.1319774369175869	0.4046622571408087	0.0557206804611953	0.020161503466153172	0.06549416821153083	0.02111423701554095	0.004990707309033844	3.9957058103719137E-4	0.006958748843829819	0.009932656481959208	0.0070133504860203375	0.014006068425506796	0.027690770335966227	0.02148378493988731	0.0013802671994488172	0.005273912107695558	0.02294686798597	0.012808566654565704	0.006363738366474523	0.006590292722504775	0.028901391295764408	0.01285318940631156	0.002103540051727037	0.004236775937990758	0.04880857742579737	0.0111265016448683	0.002458363027249457	0.016036586151940084	0.003764242767173382	0.00403111551069398	0.022852090506100566	0.005733216734548902	0.006147168124957601	0.0478853174019352	0.014332278722387664	0.04503330434475818	0.0038155667048081917	0.00463587804534908	0.08350360669391244	0.00479685973440797	0.005140301749168979	0.014291105257925128	0.042650970922711064	0.015714241068003794	0.0069004024348457895	0.019058535019667033	0.01123274149162751	0.014098869928150714	0.02203819686629868	0.01623626978737475	0.022118483277684224	0.009922161573239528	0.008032272997295751	0.02527270832496342	0.008561425619217796	0.013977310245821575	0.009425971838973342	0.008371837685569863	0.016116814124694984	0.021645263524722857	0.01587639125909808	0.021143604016439495	0.007856490195494378	0.01665284942520442	0.8954967691371185	0.5542736700115914	6.02201462810392
91	9.685037799918799	2.234524847089284	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2	0.32771310003518417	0.0037771018574370234	0.3578407005501216	0.017117331578928106	0.052618554954499096	0.5534139419169901	0.015232369142023939	0.07461103084486498	0.25227183466051123	0.007894827523870855	0.03839467180616577	0.6139454731574451	0.012882162007141977	0.16891108161849408	0.19920826020922583	0.06660590951570061	0.13550808680942406	0.32899524047295087	0.10077142137420458	0.008401959761823861	0.017324102174944265	0.01761394690468368	0.018448840566386196	0.012565410511197425	0.014164081598257326	0.006016623666555135	0.0063048998716873006	0.006493264531911467	0.024295208279996417	0.021078077087675666	0.04442109255768728	0.0067955020116838285	0.018661467566078466	0.005674423048073234	0.029935790772998863	0.028007703247330644	0.01844880018387763	0.006350941586905679	0.006857024442879971	0.007478575269702131	0.007964657318972928	0.023661380443472282	0.02069108263120017	0.027230562352948063	0.024643867122801772	0.023355877357473888	0.0165436274583406	0.01546428525686908	0.0031610445471722828	0.00702339137406812	0.02984441734765107	0.016279622169641295	0.025008872381295677	0.018825750432795316	0.008521964878212097	0.008539740866596727	0.027881832163071718	0.03423117548096861	0.009952345041331885	0.011595299388673517	0.03148151414335689	0.01045843991492895	0.018791243963812203	0.009069084703929378	0.01573479126252568	0.02096818577122687	0.0040809189534478174	0.007488146347305136	0.006184597374635438	0.013221303881165105	0.008910571505321123	0.025506378869874866	0.03934712020427344	0.0206973017601	0.014942348402305107	0.012539274356477052	0.009403422559910564	0.015936911627232108	0.015104764082652537	0.014375148659625843	0.15538249119697178	0.3466314349130557	4.455086773554025
92	6.627639251379926	2.9905246454648986	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2	1.5612234944651107	0.0428940566277768	0.12762368115895079	0.014680173723629626	0.12865397534230036	0.30085138293402247	0.38529673021332	0.03718123355228287	0.16053462501153243	0.0832700401997995	0.015415305863583943	0.32031656012879695	0.3832822352440043	0.04962706666167264	0.2033686832871367	0.13370624023311556	0.025053608264993397	0.5342966219521735	0.05394777960090826	0.009525629460762984	0.02703523432151848	0.03548869247838768	0.014909884928497763	0.020363669872015135	0.01002228528807003	0.013524816061421509	0.008395592212881787	0.0062572416350703125	0.06234228535923488	0.007311804765434953	0.00811079254075231	0.013464202915296469	0.006283898712093005	0.02661896314869573	0.009387908963274865	0.018075896885402305	0.023123763496784022	0.010106733285585274	0.0026462936134104536	0.012933605164295266	0.016732520746448473	0.01620061702037902	0.051673165614820646	0.03678988922523711	0.012320509769591188	0.014882153903155148	0.00968234471736257	0.016705353397204657	0.034312430072716546	0.014381110479864219	0.00560433141688615	0.007397382121971821	0.006105293966090347	0.03209325281330984	0.0035733585734577435	0.019795136648730758	0.0322916667508602	0.009278506895001669	0.012863117653916206	0.024905254847054532	0.009478352076011921	0.0026324472192222866	0.019498724012406505	0.0020750914376402004	0.009375502485525426	0.01937298122808674	0.0034035123167609526	0.002058357322486839	0.04450687540792343	0.017989004170628844	0.005402421998173006	0.02881140710558534	0.014649581623103368	0.024129232412119082	0.005567972017353313	0.022986466826026487	0.007277669529975545	0.009080367889888271	0.008785865073918195	0.019401576104220213	0.5400280088433189	0.6118320023533206	4.9554109891623614
93	4.848248423469619	2.716869400745077	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2	1.3936297588074258	0.09169719025236979	0.39554986345150744	0.14247511223315829	0.05820475700337568	0.23583738694354994	0.07623569011603888	0.04813738743433923	0.22977999856174755	0.0500617993238488	0.04112553787337827	0.6103411938022194	0.02055408300446681	0.08880223860498604	0.4951492401430589	0.08050484717065501	0.08337826367727072	0.2149641115950534	0.03720129880897598	0.020320316353102368	0.006938764145961806	0.0378752388351667	0.010250282645678326	0.019479412555435387	0.004868008408744767	0.015345176959749633	0.01453947630878846	0.001856723909762672	0.01650323500217737	0.0561886920609271	0.004091688596546631	0.004468448757597059	0.023629458382192506	0.026173798209837548	0.006864797557221134	0.022428093245404422	0.0074617340146630245	0.022785346613922137	0.017643513193449253	0.0177275761554861	0.028318514230452285	0.017642281045276636	0.0322336307917971	0.01652655871426153	0.024950487341967975	0.027185298597713247	0.009187118228641593	0.009600717863176783	0.004631730029088412	0.0044097137131475	0.027601140692439977	0.008148081734851641	0.02956870982232907	0.0037429092433622986	0.004239932948312509	0.008442289327803791	0.020960952900442666	0.012703510497126633	0.016001615898686296	0.00836875737197225	0.013650459811590538	0.014608242505941258	0.01342925727979661	0.02757483953421353	0.01291902379613066	0.027198366076060874	0.0066940510347038755	0.014841297562487452	0.015151515090373205	0.02782390877868481	0.013762452199313789	0.009820742190862274	0.012940077467387817	0.029634195315955878	0.025268329097751834	0.02874015451036293	0.005968102776491483	0.009648422451228886	0.004543351412617863	0.013879478203379939	0.48081507470674617	0.9444163959527403	9.946406733186187
94	5.667218637226666	1.5985646800632831	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2	1.9398756482944384	0.10510701531651064	0.4455798065256214	0.00400544284889806	0.04957042475952517	0.36960149550855476	0.026135815040890152	0.14655609151115345	0.5721406240922121	0.11061944077603648	0.05917544702618654	0.09698321911212913	0.014525177482282268	0.19662246384726986	0.09964739538091968	0.06651595516884484	0.002859006383706887	0.6168408666956084	0.017514312523650197	0.020627588216162004	0.012981095043517039	0.032243720366062927	0.015168789115086156	0.025446041265966595	0.014913050595437584	0.04690902305020838	0.08353834504207695	0.0025480251242684256	0.03367280361581202	0.007396145359766187	0.015437287065220526	0.005205286563621078	0.0028998012016420967	0.00302131327011661	0.0066308127392597	0.0059430382356135646	0.010311826737646074	0.011255541051841856	0.007553731044594884	0.006839853766868753	0.039156252244708936	0.006777663496665867	0.014772340582955769	0.007038937979108751	0.009646743337193111	0.010234540924536416	0.048865861813478774	0.0239646562381664	0.03412224270618991	0.015544762755163349	0.021235766846478474	0.024582399512411084	0.015568745330353689	0.034064302711184546	0.026942841417829027	0.013343038836907193	0.01058897503652255	0.01007769663626947	0.006111887337599328	0.014846964062134923	0.02374277896217291	0.006269910475713289	0.002618283728968039	0.002207755259847177	0.02513907195155001	0.010464015964581805	0.009901942476667803	0.002942464959458238	0.006923007343499095	0.024555788344350436	0.0216867535510233	0.0124749344079442	0.007580399187532224	0.008794167986140656	0.010785792612310144	0.007881530010146564	0.010134846528550756	0.025570265491348186	0.019123544865988742	0.0031730076155593984	1.9080774724124019	0.9456421919757949	8.643207853577676
95	3.523984191126287	4.325922901991729	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2	1.033932729947174	0.0429063969409329	0.32854410671945683	0.06186460893719911	0.24539789524168576	0.1828378865548511	0.13844910560587428	0.11136765290231317	0.5160420405492925	0.025721422447423196	0.014447055992211135	0.24472321957505386	0.08769860853370604	0.02955073168258949	0.24425494588990634	0.07958063516743223	0.05700859810479552	0.5139398841150026	0.07566520504027387	0.02182409488757845	0.015738392876676582	0.00288536496358099	0.020113854185615503	0.0019731749483220397	0.011268376067452138	0.011525865692070153	0.011593676576576527	0.012963527881689295	0.028411722343963094	0.012018133649666383	0.04038962614507473	0.0022556439381621056	0.02506597445027249	0.02882764104286235	0.006095583223704841	0.009109477227966688	0.006927808720296394	0.016714869585034542	0.014697017933015043	0.00335218315612329	0.027132449125833624	0.00978744127956831	0.011798330530493478	0.013606992662591105	0.01797507361015467	0.0018231854729540205	0.011673957179252032	0.010360419524774888	0.0037980049725505546	0.020650320138043004	0.00731567301487467	0.001477816177762373	0.01899579464497834	0.026721170365632388	0.008814440385452078	0.02384680446744359	0.05033159876296957	0.023792715426140972	0.04903107261740317	0.028180065089485378	0.009325031230223858	0.009424070822382573	0.007881003677425941	0.0025315563677707873	0.03657000883687482	0.0010524941259497187	0.010973987098152286	0.024696256650340122	0.008678685699359487	0.012606242114171348	0.010624686023593377	0.005624556942005596	0.02833081410740685	0.009132509425737787	0.022882136484724123	0.029024900352807213	0.0238721885806606	0.017450536369934922	0.0489218536744656	0.009531146471951185	1.4963576189006453	0.8107072457854618	7.106503487119772
96	10.66069286624614	2.1408604097454504	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2	2.070021276428007	0.008610224364888137	0.5459350442368324	0.028479911476942132	0.005861784999386283	0.3561481402306506	0.054964894691300684	0.17614492308317192	0.19910932172727855	0.013243528645764788	0.08889449788375353	0.3510130583604506	0.1715946702995806	0.015680058822309578	0.2757925737405807	0.00412119605739935	0.16976520178663346	0.5185419750581365	0.016098994534940476	0.024421804179928945	0.010013336685231702	0.013404880995985425	0.007438989736607603	0.005073968789632937	0.01616093537887996	0.0030313565773703276	0.03716284245374973	0.014816075492524478	0.015167540830516512	0.00843410703993334	0.0015801239380776892	0.012821582545921995	0.03240413106205491	0.018471129289053326	0.016621495858326167	0.006490195215031121	0.00943506682104122	0.01935745334378378	0.017645072113060708	0.017809607770297844	0.012572999802058398	0.018682097064592822	0.043915885343585	0.01929170210097194	0.0057396761316093	0.02111606331139859	0.025409866854144234	0.03101328656567972	0.0027389948729812847	0.024878884362860943	0.01345748063390932	0.006837860543151959	0.024422466245682402	0.014508682483348584	0.010145960830672023	0.05482884379727963	0.01338010068209526	0.01628279057314292	0.0036298880995486726	0.016986269758682875	0.015277626989449664	0.003112402327164436	0.009169173852557767	0.006377069669470549	0.021680796726940038	0.011420179373198367	0.00839117877831277	0.012275788287270308	0.02819665884795161	0.00782690909670257	0.02131633874489815	0.015430402584712247	0.006449914707597571	0.027681189863727973	0.00783954226450747	0.0058768188120989166	0.04140498725903791	0.03588230329577032	0.016076932167443284	0.010712290176782307	1.127278069194268	0.423648933247966	3.749159777173159
97	21.421995039040763	6.662472437339187	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2	0.514558554447012	0.027454538059110533	0.27879158412915117	0.03399087206904405	0.30263828465346626	0.27077111646542373	0.08635360462380433	0.32528625927481836	0.3695034728276464	4.110064296579578E-4	0.06465693110040023	0.21607137754012648	0.024070952827350674	0.09644503969696455	0.39756918391224766	0.005417428435921647	0.02147766478460369	0.4228871124925259	0.05620357067773653	0.004848383720468955	0.016547181990525673	0.022731018852028276	0.02294569445771761	0.03369960220676647	0.008338920735308208	0.018769191658402528	0.02907157149851054	0.02880347220326787	0.030380542729163674	0.008373049345420993	0.05666216560283943	0.011875827929058674	0.014669254098105742	0.023759788889034968	0.004929133768745153	0.005742814200757674	0.009644762902209966	0.021719010301389133	0.004120868815500636	0.005298000005807109	0.00923201126936775	0.03191621160778109	0.022009326357654523	0.009276132620299738	0.0073831177444210454	0.011904470848790169	0.03396928705322101	0.0037004029033734175	0.013377497967510291	0.032922788086605335	0.02192020375310172	0.002256835307111594	0.017551646114358596	0.008692077106841854	0.026207916325589914	0.029152047308539774	0.008459726881051545	0.008657072589804853	0.030402249838725227	0.019227788120186703	0.023534824721535747	0.008451694270795854	0.021455096471764606	0.010940028694517427	0.003803122289171116	0.016819629514229807	0.006573228070664155	0.034531134488613155	0.010635586096755538	0.008883427566804242	0.01287501904860689	0.00669600299390951	0.006040702268913942	0.004402543018650891	0.04585459933811827	1.2044022970370122E-4	0.011738159809179286	0.00689744140598736	0.010135431384145887	0.01846282260256712	0.5600385578135028	0.18740435387832108	1.4105193071008715
